index_op;trans_date_trans_time;merchant;category;amt;city;state;latitude;longitude;city_pop;job;dob;trans_num;merch_lat;merch_long;is_fraud
5310;2019-01-17T21:03:19.000;Beier-Hyatt;shopping_pos;2.43;Redford;MO;373.272;-910.243;241;Investment analyst;1974-10-27T00:00:00.000;b7c1b43adc41b465e17e2b0462eea92c;36.663.183;-91.773.959;0
5311;2019-01-17T21:10:07.000;Eichmann-Kilback;home;88.91;American Fork;UT;403.928;-1.117.941;42384;Futures trader;1992-12-29T00:00:00.000;3367dd83ebdfcbddb9cbc43c47b5855f;4.014.939;-112.131.849;0
5312;2019-01-17T21:12:54.000;Brown, Homenick and Lesch;health_fitness;2.42;Odessa;MO;389.829;-939.757;9512;Clinical research associate;1972-12-31T00:00:00.000;01e4bd4a526119134ca8ac50c9e04759;39.031.363;-93.795.812;0
5313;2019-01-17T21:13:12.000;McDermott-Rice;misc_pos;6.96;Orient;WA;488.878;-1.182.105;149;Special educational needs teacher;1978-06-21T00:00:00.000;da42aed733d0973577f0eb963741c8aa;49.064.176;-117.820.959;0
5314;2019-01-17T21:22:00.000;Walter, Hettinger and Kessle;personal_care;123.51;Issaquah;WA;474.974;-1.220.107;50489;Osteopath;1984-02-29T00:00:00.000;37820ef014eba2363b9d36013c3905cb;46.817.248;-122.824.038;0
5315;2019-01-17T21:25:51.000;Waelchi-Wol;kids_pets;99.91;Mound City;MO;401.362;-952.138;1631;Architect;1953-01-20T00:00:00.000;e2c0e5eb4cc376bc1e37e362e0d05a64;4.056.556;-94.321.265;0
5316;2019-01-17T21:25:51.000;Cormier LLC;health_fitness;33.01;Port Costa;CA;38.046;-1.221.866;198;Armed forces training and education officer;1959-03-31T00:00:00.000;755f76ce2dfb3b1cf3a81f5920e708d9;38.094.295;-12.158.614;0
5317;2019-01-17T21:28:30.000;Hamill-D'Amore;health_fitness;67.23;Moriarty;NM;349.889;-1.060.609;7268;Therapist, art;1988-08-04T00:00:00.000;fa07e8d22ae0f9373451b9b6405a51e9;34.248.452;-106.324.987;0
5318;2019-01-17T21:28:38.000;Dare, Casper and Bartoletti;kids_pets;53.62;Red River;NM;366.659;-1.054.694;606;Surveyor, land/geomatics;1988-09-06T00:00:00.000;1cd52b37073248fcfb46a9bba1f16cc7;37.145.045;-105.370.722;0
5319;2019-01-17T21:37:07.000;Schoen-Quigley;kids_pets;37.93;Westfir;OR;437.575;-122.481;597;Forensic psychologist;1961-05-19T00:00:00.000;00b3fcd42e94353c1d56a52d0d13d176;43.361.123;-122.491.442;0
5320;2019-01-17T21:38:28.000;Sporer-Keeble;personal_care;12.44;Sun City;CA;337.467;-1.171.721;54287;Designer, exhibition/display;1972-09-22T00:00:00.000;707f9af42d6450c69e1a65f29c0d5772;34.263.622;-11.631.561;0
5321;2019-01-17T21:44:27.000;Gaylord-Powlowski;home;79.21;Luray;MO;404.931;-918.912;519;Town planner;1966-02-13T00:00:00.000;3e625f58a22b997c164b942ba6a604bb;40.012.424;-92.340.153;0
5322;2019-01-17T21:45:35.000;Gleason and Sons;kids_pets;12.54;Wheaton;MO;367.651;-940.492;760;Production manager;1985-08-31T00:00:00.000;048c5a7f26c5eb6f5d1b1122f82004a2;36.113.672;-94.254.706;0
5323;2019-01-17T21:52:07.000;McDermott, Osinski and Mo;home;30.36;Newhall;CA;343.795;-118.523;34882;Health physicist;1971-04-25T00:00:00.000;f3aacf447a78c33216a8408e1890b509;33.419.767;-117.672.114;0
5324;2019-01-17T22:02:37.000;Moore, Williamson and Emmerich;home;74.34;Williamsburg;MO;388.874;-917.689;710;Glass blower/designer;1970-09-27T00:00:00.000;35c4a2acd2045b019114f3edd9198b9c;39.827.075;-92.402.502;0
5325;2019-01-17T22:15:06.000;Schuppe, Nolan and Hoege;shopping_pos;6.88;Smith River;CA;419.404;-1.241.587;1930;Web designer;1983-06-13T00:00:00.000;046bd6da23cf1d056853f1010cb31811;41.531.711;-124.583.768;0
5326;2019-01-17T22:20:50.000;Kerluke-Abshire;shopping_net;4.39;Burbank;WA;461.966;-1.189.017;3684;Musician;1981-11-29T00:00:00.000;11baa9a366e5933c743edc8c4974b1c5;45.985.719;-119.077.992;0
5327;2019-01-17T22:25:11.000;Leannon-W;food_dining;77.73;Orient;WA;488.878;-1.182.105;149;Special educational needs teacher;1978-06-21T00:00:00.000;7f7533b733e5e23297141899789956da;49.377.672;-118.344.871;0
5328;2019-01-17T22:25:56.000;Feil, Hilpert and Koss;food_dining;18.96;Arnold;MO;384.305;-90.387;35439;Land/geomatics surveyor;1985-03-31T00:00:00.000;4ff69149cd14775d69a19e7a4847ab0d;38.184.292;-91.209.137;0
5329;2019-01-17T22:26:02.000;Kutch-Wilderman;home;187.35;Thompson;UT;389.999;-109.615;46;Surveyor, minerals;1987-04-23T00:00:00.000;4f7bdd079103fb386ebe90b1fd22fd7b;3.942.207;-109.555.496;1
5330;2019-01-17T22:26:59.000;Harris Group;food_dining;35.49;Sutherland;NE;411.558;-101.136;1789;Insurance broker;1982-02-11T00:00:00.000;594404dbae46427662c563a774a57adb;41.417.483;-100.842.518;0
5331;2019-01-17T22:29:35.000;Hilpert-Conroy;kids_pets;17.56;Indian Wells;CA;337.163;-1.163.381;4677;Learning mentor;1955-05-06T00:00:00.000;83ec7a592906672c71a1c8138cfcde9a;34.103.429;-117.016.707;0
5332;2019-01-17T22:31:48.000;Bogisich-Homenick;misc_net;80.6;Tekoa;WA;472.271;-1.170.819;895;Clothing/textile technologist;1999-05-31T00:00:00.000;106c307f78b77fe3d08f7a84ee95cdba;47.104.987;-117.312.341;0
5333;2019-01-17T22:34:27.000;Pollich LLC;home;48.33;Honokaa;HI;200.827;-155.488;4878;Physiotherapist;1966-12-03T00:00:00.000;689ca114939a5f73d498653a44fad378;20.746.671;-155.981.353;0
5334;2019-01-17T22:38:26.000;Kihn-Schuste;food_dining;102.84;June Lake;CA;377.773;-1.190.825;633;Health service manager;1927-09-09T00:00:00.000;aec8ebd9b206715184c9f187a90f8b99;3.817.657;-119.671.255;0
5335;2019-01-17T22:45:26.000;Nicolas, Hills and McGlynn;entertainment;564.34;Thompson;UT;389.999;-109.615;46;Surveyor, minerals;1987-04-23T00:00:00.000;b8b80b56dbdf53fbe417f0915fe1d3ee;38.435.536;-109.844.716;1
5336;2019-01-17T22:51:53.000;Bins-Tillman;entertainment;2.25;Orient;WA;488.878;-1.182.105;149;Special educational needs teacher;1978-06-21T00:00:00.000;1b3f26513659e2c51c03e9b5777c43b9;48.453.427;-118.860.844;0
5337;2019-01-17T22:59:46.000;White and Sons;home;23.21;Fields Landing;CA;407.268;-1.242.174;276;Scientist, audiological;1929-05-06T00:00:00.000;aaa59ddf9ae1aef7d13af8bdee408732;39.962.899;-123.259.585;0
5338;2019-01-17T23:03:27.000;Ziemann-Waters;health_fitness;34.24;Tomales;CA;382.427;-1.229.145;337;Occupational psychologist;1954-07-05T00:00:00.000;a97a54d415d24fd317e7fe7e5e5b0741;38.845.227;-122.571.733;0
5339;2019-01-17T23:05:43.000;Torp, Muller and Bore;health_fitness;43.01;Luray;MO;404.931;-918.912;519;Town planner;1966-02-13T00:00:00.000;8064e56db7eef144b8e278830c0c5dbf;41.048.674;-92.155.282;0
5340;2019-01-17T23:06:48.000;Streich Lt;home;9.49;Yellowstone National Park;WY;447.957;-1.106.137;369;Materials engineer;1941-11-16T00:00:00.000;c7045468b99876e9141babfda64e213f;44.585.663;-111.504.905;0
5341;2019-01-17T23:16:56.000;Roberts, Daniel and Macejkovic;kids_pets;156.42;North Loup;NE;414.972;-987.858;509;Nurse, children's;1980-09-15T00:00:00.000;5bb5d9d99f70a0aed8111dbf52979b79;42.091.482;-99.518.663;0
5342;2019-01-17T23:21:51.000;Connelly-Carte;home;32.96;Freedom;WY;430.172;-1.110.292;471;Education officer, museum;1967-08-02T00:00:00.000;c69216f0501950d9585e806a0c565b4a;42.250.848;-111.937.667;0
5343;2019-01-17T23:23:22.000;Hickle Group;shopping_pos;8.07;Hawthorne;CA;339.143;-1.183.493;93193;Editor, magazine features;1995-04-19T00:00:00.000;d00a9200eebe5325652da8f878bfd10c;33.574.293;-119.122.198;0
5344;2019-01-17T23:30:53.000;Gulgowski LLC;home;21.52;Sun City;CA;337.467;-1.171.721;54287;Designer, exhibition/display;1972-09-22T00:00:00.000;435f5ca811fd42d8d67255153e17d79b;34.036.697;-116.918.858;0
5345;2019-01-17T23:32:42.000;Stark-Batz;entertainment;28.36;Mound City;MO;401.362;-952.138;1631;Architect;1953-01-20T00:00:00.000;42ea67e3f4e1cbcb91059dbe0a5d1d02;40.168.422;-95.451.159;0
5346;2019-01-17T23:33:21.000;Goyette Inc;shopping_net;4.5;Arnold;MO;384.305;-90.387;35439;Land/geomatics surveyor;1985-03-31T00:00:00.000;bd5e84ee105c4d7ab308461fc1381075;3.847.716;-90.139.509;0
5347;2019-01-17T23:34:58.000;Herman, Treutel and Dickens;misc_net;7.16;Fort Washakie;WY;430.048;-1.088.964;1645;Information systems manager;1986-02-17T00:00:00.000;b28008311eaa47026741e0b71a793e4b;43.383.867;-109.393.213;0
5348;2019-01-17T23:36:36.000;Bahringer, Osinski and Block;food_dining;34.43;Glendale;CA;341.556;-1.182.322;172817;Advertising account planner;1982-07-30T00:00:00.000;54a5ccf0e754cebfb19e33ce44a0b677;33.762.788;-118.191.881;0
5349;2019-01-17T23:46:02.000;Watsica, Haag and Considine;shopping_pos;5.21;Riverton;WY;430.351;-1.082.024;19408;Lecturer, higher education;1993-09-11T00:00:00.000;6b73c2bed2e977d8d8abfd3d50cc5708;42.983.814;-107.647.893;0
5350;2019-01-17T23:54:05.000;Renner Lt;home;93.92;Hatch;UT;377.175;-1.124.777;258;Geoscientist;1961-11-24T00:00:00.000;4baa4e2a1b1504b94811ba33ed762324;37.800.059;-113.359.884;0
5351;2019-01-17T23:59:06.000;White and Sons;home;41.51;Newhall;CA;343.795;-118.523;34882;Health physicist;1971-04-25T00:00:00.000;74633c7349c61ab0a5a5870b5f9be859;34.198.577;-117.886.031;0
5352;2019-01-18T00:21:55.000;Cremin, Hamill and Reichel;misc_pos;36.6;San Jose;CA;373.304;-1.217.913;973849;Science writer;1955-06-12T00:00:00.000;187169537efdf4172a5c2bd25cfdd38f;37.569.762;-120.838.606;0
5353;2019-01-18T00:23:01.000;Boyer PLC;shopping_net;978.96;Thompson;UT;389.999;-109.615;46;Surveyor, minerals;1987-04-23T00:00:00.000;fbda3f1531d8d9186359a561e09077af;38.893.999;-109.677.707;1
5354;2019-01-18T00:28:57.000;Dibbert and Sons;entertainment;89.47;Clarksville;MO;393.465;-909.362;1146;Exercise physiologist;1929-04-07T00:00:00.000;940633c5a8f7559b32268b38bac598ca;39.632.501;-91.102.915;0
5355;2019-01-18T00:38:28.000;Lehner, Reichert and Mills;misc_pos;44.21;Fiddletown;CA;385.234;-1.206.763;832;Immigration officer;1987-05-19T00:00:00.000;a55bf1c92899b342cebd511db16084d4;38.185.339;-120.743.763;0
5356;2019-01-18T00:47:33.000;Lockman, West and Runte;grocery_pos;126.4;High Rolls Mountain Park;NM;329.396;-1.058.189;899;Naval architect;1967-08-30T00:00:00.000;e8585030c79c5ccae809449911410a31;32.781.637;-106.614.605;0
5357;2019-01-18T00:50:05.000;Bahringer, Schoen and Corkery;shopping_pos;10.29;Freedom;WY;430.172;-1.110.292;471;Education officer, museum;1967-08-02T00:00:00.000;1a03d2f26daf5e7f8323a4fd74ad0ba3;43.256.763;-110.434.858;0
5358;2019-01-18T00:53:58.000;Botsford Lt;shopping_pos;1.84;Spirit Lake;ID;479.657;-116.868;4161;Production manager;1957-06-12T00:00:00.000;613e394b3d67adb273da0a3486120e82;47.972.193;-117.726.517;0
5359;2019-01-18T01:17:32.000;Zboncak, Rowe and Murazik;shopping_net;784.7;Freedom;WY;430.172;-1.110.292;471;Education officer, museum;1967-08-02T00:00:00.000;f1521e024be9b65481111c1a87a1c366;42.039.817;-11.055.707;0
5360;2019-01-18T01:18:24.000;Prohaska-Murray;gas_transport;71.2;Conway;WA;48.34;-1.223.456;85;Research officer, political party;1984-09-01T00:00:00.000;bf52d806e9d2af7761d422ec8e911692;48.138.425;-122.249.309;0
5361;2019-01-18T01:28:53.000;Torp-Lemke;misc_pos;27.53;Lonetree;WY;410.552;-1.101.603;49;Research scientist (physical sciences);1981-07-05T00:00:00.000;58be3a199db258b9be682020c8b7151a;41.619.475;-110.940.968;0
5362;2019-01-18T01:55:15.000;Eichmann, Bogan and Rodriguez;gas_transport;62.68;June Lake;CA;377.773;-1.190.825;633;Health service manager;1927-09-09T00:00:00.000;274ba1e2ed8fa8ce64c5f6280ea674e4;37.678.362;-119.197.265;0
5363;2019-01-18T01:56:47.000;Auer-Mosciski;grocery_pos;84.5;Saint Louis;MO;386.171;-904.504;927396;Occupational hygienist;1960-03-12T00:00:00.000;cd9215e1acd7cbe3ab0a36fdf7a4ed1d;38.404.314;-91.378.398;0
5364;2019-01-18T02:03:17.000;Boyer PLC;misc_pos;54.57;Issaquah;WA;474.974;-1.220.107;50489;Osteopath;1984-02-29T00:00:00.000;be0dac16b2028630fe6dbd1f76ad1137;47.621.129;-121.171.355;0
5365;2019-01-18T02:14:09.000;Kerluke, Kertzmann and Wiz;misc_net;1.89;Orient;WA;488.878;-1.182.105;149;Special educational needs teacher;1978-06-21T00:00:00.000;d2c1e407f2df632941ef911c4b417425;48.628.821;-118.810.014;0
5366;2019-01-18T02:17:20.000;Kuvalis Lt;gas_transport;68;Orient;WA;488.878;-1.182.105;149;Special educational needs teacher;1978-06-21T00:00:00.000;9692755908ed269745b75677dca43a04;49.828.816;-118.050.552;0
5367;2019-01-18T02:24:15.000;Connelly, Reichert and Fritsch;gas_transport;68.12;Fiddletown;CA;385.234;-1.206.763;832;Immigration officer;1987-05-19T00:00:00.000;ec2170621f74d67f310dfff2a50f697a;37.615.133;-121.036.734;0
5368;2019-01-18T02:26:35.000;McCullough Group;grocery_net;60.78;Laramie;WY;414.247;-1.054.781;35371;Pilot, airline;1988-09-02T00:00:00.000;98aaefbcbe5f7f3ca52c44f152f4d126;40.703.837;-104.834.909;0
5369;2019-01-18T02:29:58.000;Spinka-Welch;grocery_net;20.08;Arnold;MO;384.305;-90.387;35439;Land/geomatics surveyor;1985-03-31T00:00:00.000;585419237b567255befb4b450d50f02c;37.599.783;-91.070.391;0
5370;2019-01-18T02:34:02.000;Dooley Inc;shopping_pos;134.69;Fiddletown;CA;385.234;-1.206.763;832;Immigration officer;1987-05-19T00:00:00.000;9d19b8082cbc0a60f71a878e0507caa8;38.024.205;-121.094.802;0
5371;2019-01-18T02:41:48.000;Heller-Abshire;grocery_net;81.03;Meridian;ID;436.498;-1.164.306;84106;Intelligence analyst;1971-02-11T00:00:00.000;10024093fcea4720428a70b8b90a1037;43.273.757;-117.100.127;0
5372;2019-01-18T02:44:40.000;Kunde-Sanfo;misc_net;92.31;High Rolls Mountain Park;NM;329.396;-1.058.189;899;Naval architect;1967-08-30T00:00:00.000;dd4cd05ac1aed9078c1a4fb09e7896f9;32.103.366;-106.383.735;0
5373;2019-01-18T03:14:43.000;Bartoletti-Wunsch;gas_transport;27.45;Wendel;CA;403.406;-1.202.824;104;Teacher, adult education;1989-08-16T00:00:00.000;017e09deb6ac440f5cbd18ef7ac30974;39.669.255;-119.412.447;0
5374;2019-01-18T03:27:34.000;Heidenreich PLC;grocery_pos;107.47;Browning;MO;40.029;-931.607;602;Cytogeneticist;1954-07-14T00:00:00.000;828f77eb1f4a8dfa7269851caa22b7e0;39.109.093;-93.604.014;0
5375;2019-01-18T03:36:20.000;Kerluke-Abshire;shopping_net;849.79;Thompson;UT;389.999;-109.615;46;Surveyor, minerals;1987-04-23T00:00:00.000;9047da1474aecee56ec498ca6c3456d8;38.376.171;-11.036.249;1
5376;2019-01-18T03:42:55.000;Doyle Lt;grocery_pos;95.76;Dumont;CO;397.532;-1.056.356;565;Mental health nurse;1978-08-27T00:00:00.000;b02d6ea3572a11c5c65cd2ae3f135ca7;39.519.564;-105.160.587;0
5377;2019-01-18T03:51:59.000;Bins-Rice;gas_transport;61.99;Sacramento;CA;385.662;-1.213.286;757530;Magazine features editor;1979-04-30T00:00:00.000;a35a7d3b908a441d7ea233757b85482e;38.826.799;-121.146.354;0
5378;2019-01-18T03:54:02.000;Rempel Inc;shopping_net;955.4;Thompson;UT;389.999;-109.615;46;Surveyor, minerals;1987-04-23T00:00:00.000;421094fceb39c5379bdb06f6a7e5cc0a;38.748.484;-11.032.181;1
5379;2019-01-18T03:55:29.000;Trantow PLC;grocery_net;43.03;Burbank;WA;461.966;-1.189.017;3684;Musician;1981-11-29T00:00:00.000;28ca2ebee4c33e9a54034a25fdd02cc4;45.366.771;-119.723.491;0
5380;2019-01-18T04:04:59.000;Daugherty, Pouros and Beahan;shopping_pos;5.05;Fields Landing;CA;407.268;-1.242.174;276;Scientist, audiological;1929-05-06T00:00:00.000;9b9b44c2e428ac31cf53e39dd41cd821;40.706.996;-123.740.741;0
5381;2019-01-18T04:09:28.000;Kutch-Hegmann;grocery_net;42.57;Luray;MO;404.931;-918.912;519;Town planner;1966-02-13T00:00:00.000;4a908573cfd62bbaa94c80f5912c46b3;40.324.152;-92.313.813;0
5382;2019-01-18T04:13:48.000;Kunze Inc;grocery_pos;113.15;Colton;WA;465.901;-1.171.692;761;Chief Marketing Officer;1943-06-30T00:00:00.000;18ee3b66ab908d18eb6396a90eb33fd9;4.750.622;-116.820.623;0
5383;2019-01-18T04:23:22.000;Wintheiser, Dietrich and Schimmel;misc_pos;32.19;Campbell;NE;402.967;-98.737;493;Surveyor, minerals;1940-09-13T00:00:00.000;95c3dd36b2679ed2906cf3e1157c5e55;39.841.562;-99.594.646;0
5384;2019-01-18T04:29:14.000;Ledner-Pfannerstill;gas_transport;66.78;Mesa;ID;446.255;-1.164.493;129;Cartographer;1965-12-15T00:00:00.000;e4d791ead24d393d9d869eb0c0144a38;43.628.311;-115.888.331;0
5385;2019-01-18T04:34:30.000;Greenholt, Jacobi and Gleason;gas_transport;66.59;Sutherland;NE;411.558;-101.136;1789;Insurance broker;1982-02-11T00:00:00.000;b21d7f7d062fb39647d2ad5204a6ac8c;41.821.367;-100.620.833;0
5386;2019-01-18T04:39:26.000;Gislason Group;misc_pos;46.75;Alva;WY;446.873;-1.044.414;110;Administrator, local government;1973-05-16T00:00:00.000;6decc9a5be83bd03a47083e97951525b;44.766.392;-105.088.677;0
5387;2019-01-18T04:43:17.000;Goldner, Kovacek and Abbott;grocery_pos;100.05;North Loup;NE;414.972;-987.858;509;Nurse, children's;1980-09-15T00:00:00.000;7af7838ea0cf227b3b7210b69423efef;41.467.212;-98.287.659;0
5388;2019-01-18T04:44:40.000;McCullough Group;grocery_net;58.63;Fort Washakie;WY;430.048;-1.088.964;1645;Freight forwarder;1976-02-26T00:00:00.000;4e5fa44a6b4f34a735832205d5e63288;43.089.969;-108.622.691;0
5389;2019-01-18T04:58:12.000;Bradtke PLC;grocery_pos;131.7;Fields Landing;CA;407.268;-1.242.174;276;Scientist, audiological;1929-05-06T00:00:00.000;71899d891007c93e68289f0b18910700;40.805.423;-124.309.189;0
5390;2019-01-18T05:00:19.000;Dooley-Thompson;misc_net;24.14;Lowell;OR;43.921;-1.227.806;1420;Systems analyst;1965-11-11T00:00:00.000;255976c191462677223e6fe36a6d630a;4.481.558;-122.907.382;0
5391;2019-01-18T05:06:46.000;DuBuque LLC;grocery_pos;104.56;Norwalk;CA;339.056;-1.180.818;105549;Firefighter;1973-09-22T00:00:00.000;914b0f06e00c52ac263100d93cdcc2ff;3.478.363;-117.764.342;0
5392;2019-01-18T05:07:16.000;Kihn Inc;shopping_pos;7.37;High Rolls Mountain Park;NM;329.396;-1.058.189;899;Naval architect;1967-08-30T00:00:00.000;f713e7fa530d14d10719b01595646fda;33.144.057;-105.217.146;0
5393;2019-01-18T05:10:30.000;Pfeffer LLC;grocery_net;43.95;Phoenix;AZ;335.623;-1.120.559;1312922;Contractor;1981-10-24T00:00:00.000;edcb6265a96332054a063b3d5745fd72;33.210.558;-113.002.537;0
5394;2019-01-18T05:10:53.000;Harber Inc;gas_transport;56.73;Browning;MO;40.029;-931.607;602;Cytogeneticist;1954-07-14T00:00:00.000;4b83a4fc8fade23258a8bd77c7164889;39.622.418;-93.960.208;0
5395;2019-01-18T05:34:05.000;Tillman, Dickinson and Labadie;gas_transport;86.68;Kirtland Afb;NM;350.203;-1.065.503;310;Surveyor, land/geomatics;1978-09-30T00:00:00.000;850cac8cbd4177fa54ef8ceeb6791f60;35.758.974;-106.285.752;0
5396;2019-01-18T05:40:44.000;Schaefer, Maggio and Daugherty;gas_transport;56.78;Cascade Locks;OR;45.671;-1.218.686;1288;Barrister;1936-05-01T00:00:00.000;a76f82fe269d636391845cc6441f838b;45.159.136;-121.986.288;0
5397;2019-01-18T05:53:20.000;Harber Inc;gas_transport;72.82;Roseland;NE;404.591;-985.551;463;Nurse, mental health;1948-05-31T00:00:00.000;f2d3b9dc93e6b7765b61a95e8e19559c;41.273.767;-9.902.367;0
5398;2019-01-18T06:04:26.000;Ferry, Lynch and Kautze;misc_net;16.65;Lowell;OR;43.921;-1.227.806;1420;Systems analyst;1965-11-11T00:00:00.000;3b86f75ea0dcc07925de9cc02cc03f5e;44.259.693;-122.591.369;0
5399;2019-01-18T06:05:45.000;Rutherford-Mertz;grocery_pos;24.36;San Jose;CA;373.304;-1.217.913;973849;Geoscientist;1997-01-18T00:00:00.000;111e5738e1ffaebf924761ac9f562bc7;36.506.553;-122.404.607;0
5400;2019-01-18T06:18:40.000;Boyer-Reichert;shopping_net;8.3;Manley;NE;409.207;-96.168;206;Human resources officer;1967-10-04T00:00:00.000;c3226559090f762422660348a0ce22ad;40.926.779;-96.460.631;0
5401;2019-01-18T06:24:50.000;Kuhn LLC;shopping_pos;122.6;Lonetree;WY;410.552;-1.101.603;49;Research scientist (physical sciences);1981-07-05T00:00:00.000;b5b06e956917a65a85e267202bdaef88;41.580.948;-109.380.251;0
5402;2019-01-18T06:44:52.000;Lynch Lt;shopping_pos;5.19;Portland;OR;455.303;-1.227.033;841711;Engineer, building services;1963-04-04T00:00:00.000;9e520a0ac19e28b4f522b5341a5df1c3;4.620.092;-122.318.913;0
5403;2019-01-18T06:46:24.000;Rutherford, Homenick and Bergstrom;grocery_net;58.02;Issaquah;WA;474.974;-1.220.107;50489;Osteopath;1984-02-29T00:00:00.000;11c67a4d886510ac3d6ef9cc80c6a56f;48.368.495;-122.491.956;0
5404;2019-01-18T07:03:23.000;Koss and Sons;gas_transport;66.7;Parker;CO;395.102;-1.047.216;84861;Materials engineer;1932-03-10T00:00:00.000;0ba625048795cae25796cf0acbe5346d;39.905.994;-103.793.008;0
5405;2019-01-18T07:06:11.000;Kuvalis Lt;gas_transport;76.78;Orient;WA;488.878;-1.182.105;149;Special educational needs teacher;1978-06-21T00:00:00.000;c153f76ee49164d54f2dbee42b53eac6;48.407.078;-117.461.923;0
5406;2019-01-18T07:30:12.000;Schumm PLC;shopping_net;6.3;Meredith;CO;393.199;-1.066.596;61;Public relations account executive;1939-11-04T00:00:00.000;65f5cd50031ab35042ccf61867e5a362;39.184.368;-107.434.173;0
5407;2019-01-18T07:38:30.000;Schultz, Simonis and Little;grocery_pos;101.32;Carlotta;CA;40.507;-1.239.743;1139;Therapist, occupational;1951-01-15T00:00:00.000;cad97dcf0e8c98be5808ea181d453608;40.557.268;-123.569.079;0
5408;2019-01-18T07:42:53.000;Paucek-Wiz;grocery_net;66.84;Arnold;MO;384.305;-90.387;35439;Land/geomatics surveyor;1985-03-31T00:00:00.000;8d1833b3fa5ab4954c94fae2d39d1f07;3.938.116;-91.379.197;0
5409;2019-01-18T07:53:05.000;Robel, Cummerata and Prosacco;gas_transport;67.19;Manley;NE;409.207;-96.168;206;Human resources officer;1967-10-04T00:00:00.000;b0322ee3bc67c8441ce4c0890f901d42;41.568.128;-95.554.286;0
5410;2019-01-18T08:14:56.000;Yost, Block and Koepp;misc_pos;31.75;Dumont;CO;397.532;-1.056.356;565;Mental health nurse;1978-08-27T00:00:00.000;afcb693bb209c282ad5fd5e4f21f8f0e;39.416.978;-104.930.676;0
5411;2019-01-18T08:16:12.000;Dickinson-Rempel;misc_pos;30.44;Carroll;NE;42.277;-971.926;566;Metallurgist;1975-01-26T00:00:00.000;8d9309b88efddf9c8c101dfe211bce6e;43.104.648;-97.854.777;0
5412;2019-01-18T08:17:11.000;Kemmer-Buckridge;misc_pos;31.5;Carroll;NE;42.277;-971.926;566;Metallurgist;1975-01-26T00:00:00.000;49f03d85a8d1a0c20a554a0884e04819;42.159.633;-96.796.885;0
5413;2019-01-18T08:21:14.000;Stroman, Hudson and Erdman;gas_transport;91.73;Grenada;CA;416.125;-1.225.258;589;Systems analyst;1945-12-21T00:00:00.000;ca4a63c72d007f3efbc8de8b8b22adbf;41.628.525;-121.975.592;0
